name, hazType, meanXdist, meanYdist, meanAngle, meanSLdist, meanXspeed, meanYspeed, medianXdist, medianYdist, medianAngle, medianSLdist, medianXspeed, medianYspeed, stdXdist, stdYdist, stdAngle, stdSLdist, stdXspeed, stdYspeed, minXdist, minYdist, minAngle, minSLdist, minXspeed, minYspeed, maxXdist, maxYdist, maxAngle, maxSLdist, maxXspeed, maxYspeed, rangeXdist, rangeYdist, rangeAngle, rangeSLdist, rangeXspeed, rangeYspeed, skewXdist, skewYdist, skewAngle, skewSLdist, skewXspeed, skewYspeed, kurtXdist, kurtYdist, kurtAngle, kurtSLdist, kurtXspeed, kurtYspeed, cvXdist, cvYdist, cvAngle, cvSLdist, cvXspeed, cvYspeed, madXdist, madYdist, madAngle, madSLdist, madXspeed, madYspeed, action, RT
S52,1,104.2274,6.7705,0.0774,104.481,15.0439,-0.0001,104.1792,7.0524,0.0676,104.4176,15.0323,-0.0001,43.0463,0.6207,0.0315,42.9684,0.1517,0.0003,29.7451,4.3773,0.0399,30.0654,14.8009,-0.0035,178.8958,7.147,0.1461,179.0385,15.3773,0,149.1507,2.7696,0.1062,148.9731,0.5764,0.0035,0.0018,-2.1428,0.6913,0.0021,0.3146,-7.7629,-1.1948,3.7476,-0.7822,-1.1938,-0.892,81.4136,0.413,0.0917,0.4074,0.4113,0.0101,-1.8379,55.1374,0.118,0.0311,55.0168,0.1858,0,3,7.07
S52,3,58.691,-17.2292,-0.2848,61.168,17.6875,0.0003,58.8466,-17.2449,-0.2851,61.3213,17.6837,0.0003,11.463,3.5842,0.0037,12.0084,0.081,0.0001,38.7429,-23.3534,-0.2906,40.2809,17.5452,0.0001,78.0779,-11.0244,-0.2772,81.4956,17.831,0.0009,39.335,12.329,0.0134,41.2147,0.2858,0.0008,-0.0329,0.0139,0.2587,-0.0313,0.0373,2.4222,-1.2147,-1.2072,-0.9425,-1.214,-1.1398,10.552,0.1953,-0.208,-0.0129,0.1963,0.0046,0.3519,14.8178,4.6185,0.0043,15.5186,0.1015,0,1,2.27
S53,3,62.4627,-20.7099,-0.3201,65.8064,16.6923,0.0002,62.601,-20.7288,-0.3198,65.9437,16.6999,0.0001,6.3307,2.1624,0.0009,6.6895,0.0163,0.0002,51.3674,-24.4028,-0.322,54.0963,16.6448,-0.0003,73.1595,-16.9647,-0.319,77.1221,16.7048,0.0008,21.7921,7.4381,0.003,23.0257,0.06,0.0011,-0.0473,0.0188,-0.5799,-0.0444,-1.4852,0.9042,-1.1993,-1.2029,-1.0634,-1.1997,0.8934,0.6709,0.1014,-0.1044,-0.0029,0.1017,0.001,0.9441,8.1284,2.7863,0.0009,8.6016,0.006,0.0001,1,1.36
S53,0,98.9206,6.8058,0.074,99.1702,15.8511,-0.0001,99.992,6.9224,0.0691,100.2313,15.8356,0.0001,27.0345,0.2434,0.0198,26.9777,0.0503,0.0004,50.2,6.0185,0.0487,50.5595,15.7583,-0.0016,143.4928,6.9909,0.1193,143.663,15.9417,0.0002,93.2928,0.9724,0.0706,93.1035,0.1834,0.0019,-0.094,-1.5563,0.6193,-0.0933,0.2623,-2.4157,-1.1959,1.4376,-0.7701,-1.1959,-0.9799,5.6501,0.2733,0.0358,0.2678,0.272,0.0032,-5.9492,34.5892,0.0963,0.0213,34.5268,0.0512,0,1,5.06
S53,1,111.1214,6.6577,0.069,111.3475,15.4628,0,111.3173,6.7936,0.061,111.5244,15.4074,0,40.5744,0.3276,0.0263,40.502,0.1897,0.0003,40.6091,5.374,0.0378,40.9631,15.2003,-0.0004,181.0912,6.8675,0.1316,181.2208,15.8407,0.0009,140.4822,1.4934,0.0938,140.2577,0.6404,0.0013,-0.0099,-2.1514,0.7639,-0.0091,0.4852,1.1477,-1.1975,3.9031,-0.5848,-1.1973,-1.0554,1.1147,0.3651,0.0492,0.3811,0.3637,0.0123,211.299,52.0028,0.0968,0.0252,51.9337,0.2046,0.0002,1,6.52
S54,0,96.7456,6.6475,0.0883,97.0216,19.031,0.0052,98.6316,7.0813,0.0721,98.8884,19.0308,0.0005,44.8831,0.8115,0.046,44.7868,0.024,0.0101,15.8775,3.8847,0.0419,16.3458,18.9632,-0.0015,170.5265,7.1454,0.24,170.6761,19.0866,0.0424,154.649,3.2608,0.1981,154.3304,0.1235,0.0439,-0.0992,-1.8442,1.2362,-0.0986,-0.6764,2.4217,-1.1968,2.3171,0.8062,-1.1965,1.127,4.9278,0.4639,0.1221,0.5206,0.4616,0.0013,1.9547,57.4684,0.0862,0.0356,57.3599,0.0136,0.002,2,6.9
S54,2,78.2482,15.1232,0.1911,79.6964,17.478,-0.0001,78.3296,15.1753,0.1914,79.7861,17.4924,-0.0002,14.8688,2.7873,0.0014,15.1274,0.0349,0.0005,52.4746,10.2164,0.1844,53.4599,17.3765,-0.0006,102.9806,19.2028,0.1923,104.7557,17.5172,0.0009,50.506,8.9864,0.008,51.2958,0.1407,0.0015,-0.0232,-0.073,-2.7551,-0.0251,-1.493,0.4084,-1.2245,-1.2562,8.5841,-1.226,1.002,-1.4057,0.19,0.1843,0.0073,0.1898,0.002,-8.6956,19.3316,3.6605,0.0009,19.6749,0.0118,0.0006,1,2.94
S54,1,118.7197,6.6738,0.0705,118.9457,18.9087,0.0028,118.6248,6.9564,0.0586,118.8286,18.909,0.0005,53.2632,0.6089,0.0341,53.1804,0.0585,0.008,26.9122,4.3298,0.0334,27.2583,18.8054,-0.004,210.9979,7.0495,0.1595,211.1156,19.0591,0.0468,184.0857,2.7196,0.1261,183.8573,0.2538,0.0508,0.0043,-2.1273,0.934,0.005,0.003,3.9742,-1.2011,3.6237,-0.2195,-1.2006,-0.4449,15.933,0.4486,0.0912,0.4833,0.4471,0.0031,2.884,68.3901,0.0916,0.0292,68.2353,0.0647,0.0009,1,7.38
S55,3,-60.2525,17.0955,2.866,62.6317,17.8031,-0.0009,-60.4358,17.0965,2.8659,62.8075,17.8255,-0.0014,10.15,3.2184,0.0054,10.6428,0.0524,0.0009,-77.3746,11.557,2.8571,44.0739,17.6922,-0.0017,-42.5317,22.624,2.8763,80.6144,17.8683,0.0009,34.8428,11.0671,0.0191,36.5404,0.1761,0.0027,0.0413,-0.0031,0.109,-0.0379,-0.6056,1.0144,-1.2122,-1.2082,-1.1178,-1.2119,-0.9951,-0.7234,-0.1685,0.1883,0.0019,0.1699,0.0029,-0.9803,13.103,4.1462,0.0067,13.7367,0.0479,0.0003,1,2.01
S55,2,-84.3797,-14.8332,-2.9671,85.6739,18.9697,0.0006,-84.495,-14.8721,-2.9674,85.7938,18.9796,0.0006,15.9225,2.5864,0.0027,16.1296,0.06,0.001,-110.8663,-18.6017,-2.9756,57.6479,18.8541,-0.0014,-56.7188,-10.3083,-2.9618,112.4123,19.0682,0.0031,54.1475,8.2934,0.0137,54.7644,0.214,0.0045,0.0271,0.0662,-0.3606,-0.0283,-0.2797,0.557,-1.2225,-1.2674,0.5502,-1.2242,-1.0782,1.0586,-0.1887,-0.1744,-0.0009,0.1883,0.0032,1.6913,20.6549,3.4172,0.0023,20.9369,0.0714,0.0004,1,2.9
S55,0,-88.4409,-6.9272,-3.0462,88.7514,17.3649,0.0003,-90.1714,-7.5379,-3.0582,90.4859,17.3576,0.0002,40.5002,1.1874,0.0387,40.4307,0.0455,0.0001,-154.9592,-7.6946,-3.092,16.1905,17.2337,0,-15.9498,-2.7814,-2.9689,155.1501,17.4467,0.0005,139.0094,4.9133,0.123,138.9596,0.213,0.0005,0.0982,1.94,0.6147,-0.1,-0.2973,-0.0247,-1.201,2.7861,-0.9881,-1.1981,0.0137,-0.5119,-0.4579,-0.1714,-0.0127,0.4555,0.0026,0.4143,52.046,0.1739,0.0393,51.9021,0.0378,0.0001,1,6.76
S56,3,-55.7789,14.4507,2.8902,57.6213,19.9363,0.0008,-55.9304,14.456,2.8887,57.7684,19.9358,0.0005,18.8466,5.1758,0.0064,19.5419,0.0206,0.0018,-87.7031,5.4982,2.8817,23.6976,19.8585,-0.0013,-23.0509,23.3232,2.9074,90.7513,19.9662,0.0052,64.6521,17.8249,0.0258,67.0537,0.1077,0.0064,0.0249,-0.0065,0.803,-0.0235,-1.4208,0.8248,-1.2163,-1.2073,-0.1718,-1.2157,2.5344,-0.288,-0.3379,0.3582,0.0022,0.3391,0.001,2.2249,24.4107,6.6564,0.0062,25.2944,0.0102,0.0019,3,3.28
S56,2,-86.6865,-14.7698,-2.973,87.9358,19.0819,-0.0005,-86.658,-14.7714,-2.9728,87.9079,19.085,-0.0002,14.9669,2.6124,0.0008,15.1931,0.0777,0.0012,-112.6501,-19.2604,-2.9747,61.7802,18.9308,-0.0044,-60.9219,-10.2624,-2.972,114.2848,19.2111,0.0018,51.7282,8.998,0.0027,52.5046,0.2803,0.0062,-0.0051,0.0015,-0.6496,0.0049,-0.1579,-1.8263,-1.1995,-1.2011,-0.7731,-1.1995,-1.0517,4.1108,-0.1727,-0.1769,-0.0003,0.1728,0.0041,-2.4262,19.2172,3.3555,0.0008,19.5078,0.0936,0.0001,1,2.71
S56,1,-119.7253,-6.9343,-3.0594,119.991,19.8853,0.0007,-119.6567,-7.2977,-3.0807,119.8789,19.9315,-0.0005,61.4488,0.76,0.0539,61.3262,0.098,0.0029,-226.136,-7.4077,-3.1088,14.5875,19.5865,-0.0033,-14.0283,-4.0004,-2.8638,226.2573,19.9597,0.0081,212.1077,3.4074,0.245,211.6698,0.3732,0.0114,-0.0044,2.1824,1.4884,0.0059,-1.6547,0.7393,-1.204,3.845,1.6413,-1.204,1.3693,-0.6662,-0.5132,-0.1096,-0.0176,0.5111,0.0049,4.0761,79.1218,0.0553,0.0341,78.919,0.0187,0.0025,1,8.18
S57,3,-58.0564,17.9583,2.8423,60.7712,16.4151,-0.0002,-58.2421,17.9961,2.8419,60.959,16.4174,-0.0004,7.7819,2.7254,0.0052,8.2396,0.0096,0.0007,-71.1543,13.2044,2.8343,46.3154,16.3787,-0.0011,-44.3933,22.5816,2.8525,74.6516,16.4325,0.0015,26.7611,9.3771,0.0182,28.3362,0.0538,0.0026,0.0519,-0.0327,0.2277,-0.0498,-1.8278,0.8189,-1.2055,-1.2044,-1.0945,-1.2055,3.7378,-0.5274,-0.134,0.1518,0.0018,0.1356,0.0006,-4.9298,10.0291,3.5071,0.0064,10.6175,0.0008,0.0006,1,1.69
S57,2,-70.5912,-14.6945,-2.9362,72.1046,16.3735,-0.0001,-70.6304,-14.8251,-2.9355,72.1695,16.4135,-0.0001,15.9085,3.2467,0.002,16.2356,0.0749,0.0031,-97.1288,-19.3653,-2.9454,43.9941,16.2102,-0.0063,-43.0875,-8.8854,-2.9347,99.0293,16.4469,0.0075,54.0414,10.4799,0.0107,55.0352,0.2367,0.0138,0.0158,0.1199,-2.4125,-0.0203,-0.7527,0.4469,-1.2231,-1.2576,6.6055,-1.2253,-0.9012,0.5689,-0.2254,-0.221,-0.0007,0.2252,0.0046,-36.5248,20.5821,4.2789,0.0012,21.0232,0.0457,0.0014,1,3.35
S57,0,-81.2999,-6.8374,-3.0425,81.6191,15.2386,-0.0001,-83.0435,-7.4517,-3.0521,83.3772,15.2348,-0.0003,36.2454,1.3008,0.0349,36.1963,0.1055,0.0017,-140.5212,-7.79,-3.0862,16.1091,15.0544,-0.0034,-15.9151,-2.4925,-2.9818,140.737,15.421,0.0068,124.6061,5.2975,0.1044,124.6278,0.3666,0.0102,0.1125,1.7366,0.4811,-0.1151,0.0631,1.6547,-1.1944,2.055,-1.1876,-1.1908,-1.2522,4.6011,-0.4458,-0.1902,-0.0115,0.4435,0.0069,-19.8147,46.3824,0.4315,0.0385,46.2515,0.1392,0.0012,1,6.76
S58,3,64.6983,-17.6723,-0.2664,67.0685,20.1524,-0.0024,64.8757,-17.66,-0.2659,67.2364,20.1699,-0.0033,13.5014,3.761,0.0011,14.0153,0.0328,0.0052,41.2067,-24.148,-0.2691,42.7085,20.0573,-0.0101,87.545,-11.2261,-0.2654,90.8143,20.175,0.0124,46.3383,12.9219,0.0038,48.1058,0.1177,0.0226,-0.032,-0.0043,-1.0061,-0.0294,-1.537,1.4645,-1.2143,-1.2107,-0.3844,-1.2141,0.993,1.6492,0.2087,-0.2128,-0.0043,0.209,0.0016,-2.1757,17.4143,4.8453,0.0006,18.0542,0.0059,0.0025,1,2.34
S58,0,108.5578,6.6024,0.0672,108.7785,18.4614,0.0001,109.6881,6.6486,0.0612,109.8939,18.4739,0.0005,32.817,0.1636,0.0219,32.7507,0.0516,0.0011,49.7123,5.9384,0.0403,50.0657,18.3144,-0.0035,162.9517,6.7356,0.1189,163.0839,18.5253,0.0021,113.2395,0.7972,0.0786,113.0183,0.2109,0.0056,-0.0826,-2.163,0.6975,-0.0817,-1.0183,-1.3295,-1.1973,4.3804,-0.6575,-1.1974,0.2703,1.617,0.3023,0.0248,0.3264,0.3011,0.0028,10.6269,42.0895,0.0881,0.0225,42.0144,0.0404,0.0004,1,5.35
S58,1,126.5138,6.4909,0.0584,126.7002,18.2894,-0.0001,126.423,6.6764,0.0531,126.6016,18.268,-0.0001,45.3184,0.3931,0.0207,45.2644,0.115,0.0013,48.43,4.9897,0.0324,48.6863,18.0574,-0.0026,205.1302,6.7302,0.1027,205.2381,18.5243,0.0025,156.7002,1.7404,0.0702,156.5517,0.4669,0.0051,0.0059,-2.0977,0.5959,0.0061,0.2793,-0.2375,-1.1999,3.5429,-0.8776,-1.1996,-0.571,-0.8132,0.3582,0.0606,0.3533,0.3573,0.0063,-21.6876,58.1868,0.0652,0.0222,58.1089,0.1026,0.0015,1,6.43
S59,0,105.5547,7.48,0.0775,105.8432,17.051,0.0001,106.7423,7.5393,0.0709,107.0108,17.0331,0,30.5936,0.1579,0.0241,30.5113,0.0322,0.0014,50.326,6.8249,0.0481,50.7867,17.023,-0.0051,156.0497,7.5766,0.1348,156.2305,17.126,0.0032,105.7237,0.7517,0.0867,105.4439,0.103,0.0083,-0.0934,-2.4075,0.7161,-0.0921,0.896,-0.9592,-1.1928,5.1074,-0.6246,-1.1931,-0.6967,2.4017,0.2898,0.0211,0.3106,0.2883,0.0019,21.5201,39.1805,0.0384,0.0243,39.0786,0.0146,0.0006,3,5.35
S59,2,68.4483,13.3158,0.1927,69.7316,17.3459,0.0001,68.5313,13.3417,0.1923,69.8179,17.3459,0,20.1694,3.8112,0.0021,20.5259,0.0227,0.0003,33.4597,6.6994,0.1847,34.1238,17.31,-0.0003,102.2271,19.1009,0.1976,103.9962,17.396,0.0007,68.7674,12.4015,0.0129,69.8724,0.086,0.001,-0.0172,-0.0367,-0.4142,-0.018,0.1478,0.8899,-1.2162,-1.2482,2.4307,-1.2175,-1.0669,-0.491,0.2947,0.2862,0.0107,0.2944,0.0013,2.8414,26.0344,4.9757,0.0011,26.5055,0.0292,0.0002,1,4.01
S59,1,123.7087,6.5138,0.0623,123.911,17.7538,0.0006,123.6306,6.4899,0.0533,123.8067,17.7305,0.0004,46.3776,0.1976,0.0272,46.2954,0.0985,0.001,43.7315,5.6652,0.0316,44.0969,17.6113,-0.001,204.1472,6.7587,0.1288,204.2494,17.9905,0.0038,160.4158,1.0935,0.0972,160.1525,0.3792,0.0048,0.005,-1.6042,0.8262,0.0062,0.8269,1.4647,-1.1997,3.9579,-0.4859,-1.1996,-0.2534,2.9611,0.3749,0.0303,0.4368,0.3736,0.0055,1.6855,59.5413,0.1066,0.025,59.4334,0.0911,0.0007,1,6.73
S6,2,-82.6552,-16.1365,-2.949,84.2158,16.3882,-0.0019,-82.6467,-16.1182,-2.949,84.2037,16.4005,-0.0021,8.0782,1.763,0.0022,8.2664,0.0353,0.0015,-96.6284,-19.1955,-2.9526,70.0125,16.3066,-0.0048,-68.766,-13.1525,-2.9455,98.5166,16.4338,0.0012,27.8623,6.0429,0.0071,28.504,0.1273,0.006,-0.0034,-0.026,-0.0117,0.0044,-0.7391,-0.1502,-1.1995,-1.2076,-1.2753,-1.1998,-0.6719,-0.8332,-0.0977,-0.1093,-0.0007,0.0982,0.0022,-0.7896,10.4263,2.2652,0.0029,10.6669,0.0317,0.0018,1,1.7
S6,3,-54.0277,16.2792,2.8502,56.4278,16.9126,-0.0003,-54.1996,16.2917,2.8496,56.5952,16.9131,-0.0005,12.5866,4.0835,0.0054,13.2293,0.049,0.0005,-75.2737,9.2066,2.8416,33.4034,16.8054,-0.001,-32.1096,23.2854,2.8624,78.793,17.0017,0.0007,43.1641,14.0788,0.0208,45.3896,0.1963,0.0017,0.0349,-0.0103,0.3729,-0.0326,-0.2554,0.2198,-1.2175,-1.204,-0.7795,-1.2164,-0.59,-1.4658,-0.233,0.2508,0.0019,0.2344,0.0029,-1.7209,16.3107,5.2427,0.0061,17.1483,0.048,0.0006,1,2.6
S6,1,-125.9149,-7.554,-3.0733,126.1703,17.0475,-0.0003,-125.8624,-7.6335,-3.0807,126.0957,17.1051,-0.0002,43.4094,0.2204,0.0253,43.3254,0.0958,0.001,-201.0618,-7.7286,-3.1037,51.5279,16.7939,-0.0049,-51.0872,-6.7245,-3.0107,201.2061,17.1146,0.0015,149.9745,1.004,0.093,149.6782,0.3208,0.0064,-0.0038,1.9632,0.7866,0.0049,-1.3,-1.2401,-1.2025,3.2048,-0.475,-1.2027,0.2249,2.8002,-0.3448,-0.0292,-0.0082,0.3434,0.0056,-3.5605,55.748,0.099,0.0244,55.6724,0.0111,0.0006,1,6.48
S61,1,120.1194,6.698,0.0668,120.3384,17.8365,0.0001,120.1488,6.8313,0.0568,120.3428,17.8362,0,48.0787,0.3508,0.0293,47.9988,0.0398,0.0012,36.9714,5.3157,0.0344,37.3516,17.7706,-0.0027,203.2069,6.9854,0.1428,203.3269,17.906,0.0033,166.2355,1.6697,0.1084,165.9753,0.1353,0.006,-0.0013,-2.1534,0.9153,-0.0002,0.0363,0.0154,-1.2006,3.9747,-0.2616,-1.2005,-1.2212,-0.5027,0.4003,0.0524,0.4392,0.3989,0.0022,18.7753,61.7479,0.1079,0.0256,61.6448,0.0514,0.0013,2,6.95
S61,3,56.2227,-16.5933,-0.2871,58.6202,19.1765,0.0002,56.3736,-16.602,-0.2869,58.7674,19.1778,0.0002,16.0088,4.71,0.0008,16.6872,0.0262,0.0004,28.3814,-24.6601,-0.2896,29.615,19.1304,-0.0026,83.2687,-8.4585,-0.2862,86.8436,19.2273,0.0009,54.8873,16.2016,0.0034,57.2285,0.0969,0.0035,-0.0268,0.0067,-1.04,-0.0252,-0.0432,-3.5452,-1.2148,-1.2067,0.4352,-1.2142,-1.1237,21.6283,0.2847,-0.2838,-0.0029,0.2847,0.0014,1.6489,20.6436,6.0841,0.0008,21.5215,0.033,0.0001,1,2.9
S62,2,57.6559,12.1016,0.208,58.9124,16.0187,-0.0001,57.6838,12.1512,0.2076,58.9498,16.0219,-0.0001,21.8484,4.4495,0.003,22.2963,0.0693,0.0008,19.8659,4.3588,0.1984,20.3385,15.8843,-0.0022,94.2667,18.9497,0.216,96.1524,16.1273,0.0026,74.4008,14.5909,0.0176,75.8139,0.243,0.0048,-0.011,-0.038,0.154,-0.0122,-0.1005,0.4762,-1.2176,-1.2343,0.8082,-1.2184,-1.1934,3.3285,0.3789,0.3677,0.0144,0.3785,0.0043,-5.6995,28.2161,5.7763,0.0028,28.8009,0.0906,0.0002,1,4.69
S64,2,-90.7048,-17.1144,-2.955,92.3054,18.0149,-0.0076,-90.8336,-17.2432,-2.9544,92.4558,18.0158,-0.0073,9.6439,1.7342,0.0018,9.7971,0.0593,0.0008,-106.5573,-19.364,-2.9622,75.2107,17.9057,-0.0095,-73.9097,-13.9291,-2.954,108.2943,18.1156,-0.0063,32.6477,5.4349,0.0083,33.0836,0.2099,0.0032,0.0469,0.2134,-2.5973,-0.0531,-0.0846,-0.6005,-1.2365,-1.2764,6.0098,-1.2397,-1.1108,-0.8723,-0.1063,-0.1013,-0.0006,0.1061,0.0033,-0.1094,12.6066,2.3614,0.0005,12.8264,0.0728,0.0005,3,1.87
S64,0,-96.9594,-7.2833,-3.0494,97.2753,19.6283,-0.0007,-98.7881,-7.8447,-3.0623,99.099,19.6285,-0.0006,43.9815,1.1157,0.0394,43.9011,0.1048,0.001,-169.2984,-7.9866,-3.0945,18.2655,19.4446,-0.0035,-17.961,-3.3213,-2.9587,169.4866,19.8197,0.0007,151.3373,4.6654,0.1357,151.2211,0.3751,0.0041,0.097,1.9288,0.7605,-0.0979,-0.0113,-0.5073,-1.1984,2.8075,-0.6722,-1.1963,-1.1755,-0.5868,-0.4536,-0.1532,-0.0129,0.4513,0.0053,-1.5413,56.3697,0.2078,0.0369,56.2011,0.1339,0.0014,3,6.64
S64,3,-68.5251,18.5924,2.877,71.0029,18.8842,-0.001,-68.6694,18.6059,2.877,71.1454,18.8931,-0.001,8.0259,2.4216,0.0034,8.3799,0.0198,0.0001,-82.0455,14.4098,2.8714,56.3737,18.826,-0.0013,-54.501,22.7216,2.8831,85.1336,18.9013,-0.0007,27.5445,8.3118,0.0117,28.7599,0.0753,0.0005,0.0412,-0.0141,0.0596,-0.039,-1.5299,-0.163,-1.2059,-1.2073,-1.1911,-1.2061,1.0116,0.8124,-0.1171,0.1302,0.0012,0.118,0.001,-0.1042,10.3332,3.1192,0.0043,10.7894,0.0057,0,1,1.51
S65,1,-112.5401,-7.1291,-3.056,112.838,17.6865,0.0009,-113.241,-7.2066,-3.0769,113.4784,17.5849,0.0003,52.6408,0.356,0.0535,52.4868,0.4741,0.0029,-202.7665,-7.4261,-3.1061,21.3219,17.1573,-0.0013,-20.5557,-5.6643,-2.8727,202.8942,18.5261,0.0189,182.2107,1.7618,0.2334,181.5723,1.3688,0.0202,0.0256,2.3185,1.4104,-0.0228,0.1889,3.931,-1.1977,4.9907,1.2968,-1.1986,-1.7056,16.1389,-0.4678,-0.0499,-0.0175,0.4652,0.0268,3.1558,67.5139,0.1315,0.035,67.3402,0.6183,0.0006,2,7.67
S65,2,-87.0421,-15.1719,-2.9692,88.3545,17.8945,-0.0003,-87.0256,-15.1783,-2.9689,88.3393,17.9237,-0.0004,10.5806,1.9377,0.0011,10.7562,0.0524,0.0007,-105.3898,-18.4856,-2.9716,69.8531,17.7571,-0.0013,-68.8457,-11.8204,-2.9678,106.9987,17.9504,0.0012,36.544,6.6652,0.0038,37.1456,0.1933,0.0025,-0.0043,0.008,-0.5275,0.004,-0.888,0.5341,-1.1995,-1.2008,-0.908,-1.1996,-0.5428,-0.5974,-0.1216,-0.1277,-0.0004,0.1217,0.0029,-2.7107,13.5347,2.4835,0.0013,13.7577,0.0314,0.0007,1,2.04
S65,3,-52.8084,15.2596,2.8621,54.9695,18.6028,0.0002,-52.9364,15.2564,2.861,55.091,18.609,-0.0007,17.4952,5.3125,0.0056,18.2821,0.0274,0.0018,-82.4049,6.1061,2.8542,23.2554,18.5105,-0.0026,-22.4394,24.353,2.8759,85.9281,18.6348,0.0034,59.9655,18.2469,0.0217,62.6727,0.1243,0.006,0.0225,-0.0027,0.6323,-0.0208,-1.6146,0.2626,-1.2157,-1.2106,-0.5202,-1.2153,2.076,-1.3954,-0.3313,0.3481,0.002,0.3326,0.0015,7.9407,22.6084,6.8547,0.0058,23.6322,0.0154,0.0021,1,3.26
S66,3,55.4588,-17.7754,-0.31,58.2379,17.5457,0.0006,55.6046,-17.796,-0.3098,58.3829,17.5457,0.0007,12.6813,4.1111,0.0008,13.331,0.0235,0.0015,33.3945,-24.7995,-0.3122,35.0545,17.5047,-0.0017,76.8451,-10.6594,-0.309,80.7476,17.5862,0.005,43.4506,14.1401,0.0032,45.6932,0.0815,0.0066,-0.0305,0.0134,-1.0225,-0.0289,-0.0025,1.0621,-1.2158,-1.2059,0.2092,-1.2149,-1.1972,1.0538,0.2287,-0.2313,-0.0026,0.2289,0.0013,2.4175,16.4565,5.2903,0.0005,17.2979,0.0302,0.0017,2,2.52
S66,1,113.494,6.8359,0.0742,113.74,17.0438,0,113.3949,7.0674,0.0622,113.6149,17.0242,0,48.7904,0.4994,0.0347,48.699,0.0914,0.0004,29.4436,4.8488,0.0358,29.8402,16.9159,-0.0021,198.131,7.1185,0.1632,198.2582,17.2299,0.0012,168.6874,2.2697,0.1274,168.418,0.314,0.0033,0.0058,-2.2394,0.9145,0.0068,0.6278,-0.3971,-1.2004,4.2245,-0.2786,-1.2001,-0.7252,3.1925,0.4299,0.0731,0.4676,0.4282,0.0054,36.9444,62.6259,0.0702,0.03,62.4631,0.0905,0.0002,2,7.3
S66,0,80.9779,6.9723,0.0929,81.3002,12.4406,-0.0005,82.1322,7.0504,0.0857,82.4348,12.4501,-0.0006,22.1462,0.1611,0.0265,22.0635,0.1144,0.0021,40.5228,6.3982,0.0602,41.0248,12.2392,-0.0032,116.9268,7.0846,0.1566,117.1389,12.6076,0.0032,76.4039,0.6864,0.0964,76.114,0.3685,0.0064,-0.124,-1.8184,0.7198,-0.1224,-0.2017,0.136,-1.189,2.4676,-0.5951,-1.1896,-1.3217,-1.2935,0.2735,0.0231,0.2853,0.2714,0.0092,-4.0164,28.2964,0.0483,0.0268,28.197,0.1529,0.0028,1,5.09
S67,0,120.4849,7.5319,0.0687,120.7434,20.0789,0.0008,121.6329,7.5191,0.0625,121.8705,20.0801,0.0001,35.0405,0.1189,0.0223,34.9603,0.0064,0.0043,57.6639,7.1004,0.0418,58.0994,20.0608,-0.0066,178.7417,7.6878,0.1225,178.898,20.1063,0.0182,121.0779,0.5874,0.0807,120.7987,0.0455,0.0249,-0.0789,-1.1494,0.718,-0.0777,-0.3118,0.717,-1.1953,1.9382,-0.6211,-1.1955,3.8496,1.0346,0.2908,0.0158,0.3242,0.2895,0.0003,5.1035,44.8837,0.077,0.0226,44.8053,0.0023,0.0042,3,5.32
S67,2,84.4626,14.6524,0.1722,85.7243,19.8754,-0.0005,84.5344,14.7001,0.1722,85.8031,19.8955,-0.0005,19.6917,3.2654,0.002,19.9599,0.0423,0.0011,50.3689,8.9352,0.1644,51.1553,19.7476,-0.0029,117.4639,19.4842,0.1756,119.0688,19.9043,0.0031,67.095,10.549,0.0112,67.9135,0.1567,0.006,-0.0166,-0.0613,-1.1735,-0.0179,-1.6685,0.6301,-1.2193,-1.2546,2.6585,-1.2206,1.4242,0.8553,0.2331,0.2229,0.0116,0.2328,0.0021,-2.1444,25.53,4.2879,0.0017,25.8887,0.0088,0.0007,1,3.42
S67,1,135.5296,7.419,0.0623,135.7587,19.3088,-0.0004,135.5153,7.5031,0.056,135.728,19.3099,-0.0015,46.5488,0.2309,0.023,46.4728,0.0324,0.0051,55.0482,6.5682,0.0341,55.4387,19.2589,-0.007,216.0987,7.6081,0.1188,216.2247,19.3662,0.0212,161.0504,1.0399,0.0846,160.786,0.1073,0.0282,0.0008,-1.9745,0.7349,0.0016,0.0087,1.6487,-1.1989,3.1877,-0.5596,-1.1989,-1.2193,3.6516,0.3435,0.0311,0.3694,0.3423,0.0017,-12.0533,59.8164,0.1037,0.0232,59.6995,0.0406,0.0041,1,6.34
S68,3,-71.3644,22.3067,2.8386,74.7694,16.7329,0.0001,-71.3703,22.3064,2.8387,74.775,16.7352,0.0002,0.74,0.2575,0.0003,0.7831,0.0093,0,-72.5724,21.8864,2.8381,73.49,16.715,0.0001,-70.1553,22.7278,2.8392,76.0481,16.745,0.0002,2.4172,0.8414,0.0011,2.5581,0.03,0.0001,0,0.0024,0.0011,0.0002,-0.6146,-0.5099,-1.2086,-1.2065,-1.193,-1.2084,-0.9069,-1.2067,-0.0104,0.0115,0.0001,0.0105,0.0006,0.2145,0.9022,0.3117,0.0004,0.954,0.0091,0,1,0.16
